rel	size
Multiply Sound@影采/2.Film Score Collection V2/2. Film Score Collection V2/2. Riffs_Melodies-重复连复段_旋律音色（非速度同步）/8. Cello Color 1 (Major) - 质感大提琴音色1（大调）/Cello Color 1 (G#_Ab).wav	7498594
Multiply Sound@影采/2.Film Score Collection V2/2. Film Score Collection V2/2. Riffs_Melodies-重复连复段_旋律音色（非速度同步）/8. Cello Color 1 (Major) - 质感大提琴音色1（大调）/Cello Color 1 (D).wav	7498594
Multiply Sound@影采/2.Film Score Collection V2/2. Film Score Collection V2/2. Riffs_Melodies-重复连复段_旋律音色（非速度同步）/8. Cello Color 1 (Major) - 质感大提琴音色1（大调）/Cello Color 1 (C).wav	7498594
Multiply Sound@影采/2.Film Score Collection V2/2. Film Score Collection V2/2. Riffs_Melodies-重复连复段_旋律音色（非速度同步）/8. Cello Color 1 (Major) - 质感大提琴音色1（大调）/Cello Color 1 (B).wav	7498594
Multiply Sound@影采/2.Film Score Collection V2/2. Film Score Collection V2/2. Riffs_Melodies-重复连复段_旋律音色（非速度同步）/8. Cello Color 1 (Major) - 质感大提琴音色1（大调）/Cello Color 1 (A).wav	7498594
Multiply Sound@影采/2.Film Score Collection V2/2. Film Score Collection V2/2. Riffs_Melodies-重复连复段_旋律音色（非速度同步）/8. Cello Color 1 (Major) - 质感大提琴音色1（大调）/Cello Color 1 (C#_Db).wav	7498594
Multiply Sound@影采/2.Film Score Collection V2/2. Film Score Collection V2/2. Riffs_Melodies-重复连复段_旋律音色（非速度同步）/4. Piano High & Long (Major_Minor) - 高音长音钢琴（大小调通用）/Piano High & Long (B).wav	13843566
Multiply Sound@影采/2.Film Score Collection V2/2. Film Score Collection V2/2. Riffs_Melodies-重复连复段_旋律音色（非速度同步）/4. Piano High & Long (Major_Minor) - 高音长音钢琴（大小调通用）/Piano High & Long (F).wav	13843566
Multiply Sound@影采/2.Film Score Collection V2/2. Film Score Collection V2/2. Riffs_Melodies-重复连复段_旋律音色（非速度同步）/4. Piano High & Long (Major_Minor) - 高音长音钢琴（大小调通用）/Piano High & Long (A).wav	13843564
Multiply Sound@影采/2.Film Score Collection V2/2. Film Score Collection V2/2. Riffs_Melodies-重复连复段_旋律音色（非速度同步）/4. Piano High & Long (Major_Minor) - 高音长音钢琴（大小调通用）/Piano High & Long (D).wav	13843564
Multiply Sound@影采/2.Film Score Collection V2/2. Film Score Collection V2/2. Riffs_Melodies-重复连复段_旋律音色（非速度同步）/4. Piano High & Long (Major_Minor) - 高音长音钢琴（大小调通用）/Piano High & Long (G#_Ab).wav	13843562
Multiply Sound@影采/2.Film Score Collection V2/2. Film Score Collection V2/2. Riffs_Melodies-重复连复段_旋律音色（非速度同步）/4. Piano High & Long (Major_Minor) - 高音长音钢琴（大小调通用）/Piano High & Long (F#_Gb).wav	13843562
Multiply Sound@影采/2.Film Score Collection V2/2. Film Score Collection V2/2. Riffs_Melodies-重复连复段_旋律音色（非速度同步）/4. Piano High & Long (Major_Minor) - 高音长音钢琴（大小调通用）/Piano High & Long (G).wav	13843564
Multiply Sound@影采/2.Film Score Collection V2/2. Film Score Collection V2/2. Riffs_Melodies-重复连复段_旋律音色（非速度同步）/4. Piano High & Long (Major_Minor) - 高音长音钢琴（大小调通用）/Piano High & Long (D#_Eb).wav	13843566
Multiply Sound@影采/2.Film Score Collection V2/2. Film Score Collection V2/2. Riffs_Melodies-重复连复段_旋律音色（非速度同步）/4. Piano High & Long (Major_Minor) - 高音长音钢琴（大小调通用）/Piano High & Long (C#_Db).wav	13843564
Multiply Sound@影采/2.Film Score Collection V2/2. Film Score Collection V2/2. Riffs_Melodies-重复连复段_旋律音色（非速度同步）/4. Piano High & Long (Major_Minor) - 高音长音钢琴（大小调通用）/Piano High & Long (C).wav	13843564
Multiply Sound@影采/2.Film Score Collection V2/2. Film Score Collection V2/2. Riffs_Melodies-重复连复段_旋律音色（非速度同步）/4. Piano High & Long (Major_Minor) - 高音长音钢琴（大小调通用）/Piano High & Long (A#_Bb).wav	13843566
Multiply Sound@影采/2.Film Score Collection V2/2. Film Score Collection V2/2. Riffs_Melodies-重复连复段_旋律音色（非速度同步）/4. Piano High & Long (Major_Minor) - 高音长音钢琴（大小调通用）/Piano High & Long (E).wav	13843562
Multiply Sound@影采/2.Film Score Collection V2/2. Film Score Collection V2/2. Riffs_Melodies-重复连复段_旋律音色（非速度同步）/24. Piano Night (Minor) - 夜色钢琴（小调）/Piano Night (G#_Abm).txt	240
Multiply Sound@影采/2.Film Score Collection V2/2. Film Score Collection V2/2. Riffs_Melodies-重复连复段_旋律音色（非速度同步）/24. Piano Night (Minor) - 夜色钢琴（小调）/Piano Night (D#m_Ebm).wav	8075928
Multiply Sound@影采/2.Film Score Collection V2/2. Film Score Collection V2/2. Riffs_Melodies-重复连复段_旋律音色（非速度同步）/24. Piano Night (Minor) - 夜色钢琴（小调）/Piano Night (Bm).wav	8652692
Multiply Sound@影采/2.Film Score Collection V2/2. Film Score Collection V2/2. Riffs_Melodies-重复连复段_旋律音色（非速度同步）/24. Piano Night (Minor) - 夜色钢琴（小调）/Piano Night (Cm).wav	8075928
Multiply Sound@影采/2.Film Score Collection V2/2. Film Score Collection V2/2. Riffs_Melodies-重复连复段_旋律音色（非速度同步）/24. Piano Night (Minor) - 夜色钢琴（小调）/Piano Night (C#m_Dbm).wav	8075928
Multiply Sound@影采/2.Film Score Collection V2/2. Film Score Collection V2/2. Riffs_Melodies-重复连复段_旋律音色（非速度同步）/24. Piano Night (Minor) - 夜色钢琴（小调）/Piano Night (Am).wav	8652690
Multiply Sound@影采/2.Film Score Collection V2/2. Film Score Collection V2/2. Riffs_Melodies-重复连复段_旋律音色（非速度同步）/24. Piano Night (Minor) - 夜色钢琴（小调）/Piano Night (A#m_Bbm).wav	8652690
Multiply Sound@影采/2.Film Score Collection V2/2. Film Score Collection V2/2. Riffs_Melodies-重复连复段_旋律音色（非速度同步）/24. Piano Night (Minor) - 夜色钢琴（小调）/Piano Night (F#m_Gbm).wav	8652690
Multiply Sound@影采/2.Film Score Collection V2/2. Film Score Collection V2/2. Riffs_Melodies-重复连复段_旋律音色（非速度同步）/24. Piano Night (Minor) - 夜色钢琴（小调）/Piano Night (Fm).wav	8075930
Multiply Sound@影采/2.Film Score Collection V2/2. Film Score Collection V2/2. Riffs_Melodies-重复连复段_旋律音色（非速度同步）/24. Piano Night (Minor) - 夜色钢琴（小调）/Piano Night (G#_Abm).wav	8652690
Multiply Sound@影采/2.Film Score Collection V2/2. Film Score Collection V2/2. Riffs_Melodies-重复连复段_旋律音色（非速度同步）/24. Piano Night (Minor) - 夜色钢琴（小调）/Piano Night (Em).wav	8075928
Multiply Sound@影采/2.Film Score Collection V2/2. Film Score Collection V2/2. Riffs_Melodies-重复连复段_旋律音色（非速度同步）/24. Piano Night (Minor) - 夜色钢琴（小调）/Piano Night (Gm).wav	8652690
Multiply Sound@影采/2.Film Score Collection V2/2. Film Score Collection V2/2. Riffs_Melodies-重复连复段_旋律音色（非速度同步）/24. Piano Night (Minor) - 夜色钢琴（小调）/Piano Night (Dm).wav	8075928
Multiply Sound@影采/2.Film Score Collection V2/2. Film Score Collection V2/2. Riffs_Melodies-重复连复段_旋律音色（非速度同步）/5. Violin Basic (Major) - 基础小提琴（大调）/Violin Basic (C#_Db).wav	14420326
Multiply Sound@影采/2.Film Score Collection V2/2. Film Score Collection V2/2. Riffs_Melodies-重复连复段_旋律音色（非速度同步）/5. Violin Basic (Major) - 基础小提琴（大调）/Violin Basic (A).wav	16150652
Multiply Sound@影采/2.Film Score Collection V2/2. Film Score Collection V2/2. Riffs_Melodies-重复连复段_旋律音色（非速度同步）/5. Violin Basic (Major) - 基础小提琴（大调）/Violin Basic (B).wav	16150644
Multiply Sound@影采/2.Film Score Collection V2/2. Film Score Collection V2/2. Riffs_Melodies-重复连复段_旋律音色（非速度同步）/5. Violin Basic (Major) - 基础小提琴（大调）/Violin Basic (D).wav	14420332
Multiply Sound@影采/2.Film Score Collection V2/2. Film Score Collection V2/2. Riffs_Melodies-重复连复段_旋律音色（非速度同步）/5. Violin Basic (Major) - 基础小提琴（大调）/Violin Basic (G).wav	16150644
Multiply Sound@影采/2.Film Score Collection V2/2. Film Score Collection V2/2. Riffs_Melodies-重复连复段_旋律音色（非速度同步）/5. Violin Basic (Major) - 基础小提琴（大调）/Violin Basic (F#_Gb).wav	14420326
Multiply Sound@影采/2.Film Score Collection V2/2. Film Score Collection V2/2. Riffs_Melodies-重复连复段_旋律音色（非速度同步）/5. Violin Basic (Major) - 基础小提琴（大调）/Violin Basic (F).wav	14420326
Multiply Sound@影采/2.Film Score Collection V2/2. Film Score Collection V2/2. Riffs_Melodies-重复连复段_旋律音色（非速度同步）/5. Violin Basic (Major) - 基础小提琴（大调）/Violin Basic (A#_Bb).wav	16150652
Multiply Sound@影采/2.Film Score Collection V2/2. Film Score Collection V2/2. Riffs_Melodies-重复连复段_旋律音色（非速度同步）/5. Violin Basic (Major) - 基础小提琴（大调）/Violin Basic (C).wav	16150644
Multiply Sound@影采/2.Film Score Collection V2/2. Film Score Collection V2/2. Riffs_Melodies-重复连复段_旋律音色（非速度同步）/5. Violin Basic (Major) - 基础小提琴（大调）/Violin Basic (D#_Eb).wav	14420332
Multiply Sound@影采/2.Film Score Collection V2/2. Film Score Collection V2/2. Riffs_Melodies-重复连复段_旋律音色（非速度同步）/5. Violin Basic (Major) - 基础小提琴（大调）/Violin Basic (G#_Ab).wav	16150652
Multiply Sound@影采/2.Film Score Collection V2/2. Film Score Collection V2/2. Riffs_Melodies-重复连复段_旋律音色（非速度同步）/5. Violin Basic (Major) - 基础小提琴（大调）/Violin Basic (E).wav	14420326
Multiply Sound@影采/2.Film Score Collection V2/2. Film Score Collection V2/2. Riffs_Melodies-重复连复段_旋律音色（非速度同步）/20. Dreamy Vocals (Minor) - 梦幻朦胧人声（小调）/Dreamy Vocals (A#m_Bbm).wav	11305822
Multiply Sound@影采/2.Film Score Collection V2/2. Film Score Collection V2/2. Riffs_Melodies-重复连复段_旋律音色（非速度同步）/20. Dreamy Vocals (Minor) - 梦幻朦胧人声（小调）/Dreamy Vocals (G#m_Abm).wav	11305822
Multiply Sound@影采/2.Film Score Collection V2/2. Film Score Collection V2/2. Riffs_Melodies-重复连复段_旋律音色（非速度同步）/20. Dreamy Vocals (Minor) - 梦幻朦胧人声（小调）/Dreamy Vocals (Am).wav	11305824
Multiply Sound@影采/2.Film Score Collection V2/2. Film Score Collection V2/2. Riffs_Melodies-重复连复段_旋律音色（非速度同步）/20. Dreamy Vocals (Minor) - 梦幻朦胧人声（小调）/Dreamy Vocals (F#m_Gbm).wav	11305824
Multiply Sound@影采/2.Film Score Collection V2/2. Film Score Collection V2/2. Riffs_Melodies-重复连复段_旋律音色（非速度同步）/20. Dreamy Vocals (Minor) - 梦幻朦胧人声（小调）/Dreamy Vocals (Bm).wav	11305822
Multiply Sound@影采/2.Film Score Collection V2/2. Film Score Collection V2/2. Riffs_Melodies-重复连复段_旋律音色（非速度同步）/20. Dreamy Vocals (Minor) - 梦幻朦胧人声（小调）/Dreamy Vocals (Em).wav	10599280
Multiply Sound@影采/2.Film Score Collection V2/2. Film Score Collection V2/2. Riffs_Melodies-重复连复段_旋律音色（非速度同步）/20. Dreamy Vocals (Minor) - 梦幻朦胧人声（小调）/Dreamy Vocals (Fm).wav	11305822
Multiply Sound@影采/2.Film Score Collection V2/2. Film Score Collection V2/2. Riffs_Melodies-重复连复段_旋律音色（非速度同步）/20. Dreamy Vocals (Minor) - 梦幻朦胧人声（小调）/Dreamy Vocals (Cm).wav	11305818
Multiply Sound@影采/2.Film Score Collection V2/2. Film Score Collection V2/2. Riffs_Melodies-重复连复段_旋律音色（非速度同步）/20. Dreamy Vocals (Minor) - 梦幻朦胧人声（小调）/Dreamy Vocals (C#m_Dbm).wav	10599280
Multiply Sound@影采/2.Film Score Collection V2/2. Film Score Collection V2/2. Riffs_Melodies-重复连复段_旋律音色（非速度同步）/20. Dreamy Vocals (Minor) - 梦幻朦胧人声（小调）/Dreamy Vocals (D#m_Ebm).wav	10599272
Multiply Sound@影采/2.Film Score Collection V2/2. Film Score Collection V2/2. Riffs_Melodies-重复连复段_旋律音色（非速度同步）/20. Dreamy Vocals (Minor) - 梦幻朦胧人声（小调）/Dreamy Vocals (Dm).wav	10599280
Multiply Sound@影采/2.Film Score Collection V2/2. Film Score Collection V2/2. Riffs_Melodies-重复连复段_旋律音色（非速度同步）/20. Dreamy Vocals (Minor) - 梦幻朦胧人声（小调）/Dreamy Vocals (Gm).wav	11305824
Multiply Sound@影采/2.Film Score Collection V2/2. Film Score Collection V2/2. Riffs_Melodies-重复连复段_旋律音色（非速度同步）/7. Violin Complex (Major) - 复杂织体小提琴（大调）/Violin Complex (F#_Gb).wav	14997116
Multiply Sound@影采/2.Film Score Collection V2/2. Film Score Collection V2/2. Riffs_Melodies-重复连复段_旋律音色（非速度同步）/7. Violin Complex (Major) - 复杂织体小提琴（大调）/Violin Complex (D).wav	14997116
Multiply Sound@影采/2.Film Score Collection V2/2. Film Score Collection V2/2. Riffs_Melodies-重复连复段_旋律音色（非速度同步）/7. Violin Complex (Major) - 复杂织体小提琴（大调）/Violin Complex (C#_Db).wav	14997122
Multiply Sound@影采/2.Film Score Collection V2/2. Film Score Collection V2/2. Riffs_Melodies-重复连复段_旋律音色（非速度同步）/7. Violin Complex (Major) - 复杂织体小提琴（大调）/Violin Complex (D#_Eb).wav	14997122
Multiply Sound@影采/2.Film Score Collection V2/2. Film Score Collection V2/2. Riffs_Melodies-重复连复段_旋律音色（非速度同步）/7. Violin Complex (Major) - 复杂织体小提琴（大调）/Violin Complex (G#_Ab).wav	14997122
Multiply Sound@影采/2.Film Score Collection V2/2. Film Score Collection V2/2. Riffs_Melodies-重复连复段_旋律音色（非速度同步）/7. Violin Complex (Major) - 复杂织体小提琴（大调）/Violin Complex (E).wav	14997114
Multiply Sound@影采/2.Film Score Collection V2/2. Film Score Collection V2/2. Riffs_Melodies-重复连复段_旋律音色（非速度同步）/7. Violin Complex (Major) - 复杂织体小提琴（大调）/Violin Complex (C).wav	14997122
Multiply Sound@影采/2.Film Score Collection V2/2. Film Score Collection V2/2. Riffs_Melodies-重复连复段_旋律音色（非速度同步）/7. Violin Complex (Major) - 复杂织体小提琴（大调）/Violin Complex (A#_Bb).wav	14997116
Multiply Sound@影采/2.Film Score Collection V2/2. Film Score Collection V2/2. Riffs_Melodies-重复连复段_旋律音色（非速度同步）/7. Violin Complex (Major) - 复杂织体小提琴（大调）/Violin Complex (B).wav	14997116
Multiply Sound@影采/2.Film Score Collection V2/2. Film Score Collection V2/2. Riffs_Melodies-重复连复段_旋律音色（非速度同步）/7. Violin Complex (Major) - 复杂织体小提琴（大调）/Violin Complex (F).wav	14997116
Multiply Sound@影采/2.Film Score Collection V2/2. Film Score Collection V2/2. Riffs_Melodies-重复连复段_旋律音色（非速度同步）/7. Violin Complex (Major) - 复杂织体小提琴（大调）/Violin Complex (A).wav	14997122
Multiply Sound@影采/2.Film Score Collection V2/2. Film Score Collection V2/2. Riffs_Melodies-重复连复段_旋律音色（非速度同步）/7. Violin Complex (Major) - 复杂织体小提琴（大调）/Violin Complex (G).wav	14997122
Multiply Sound@影采/2.Film Score Collection V2/2. Film Score Collection V2/2. Riffs_Melodies-重复连复段_旋律音色（非速度同步）/11. Piano Color (Major) - 色彩钢琴音色（大调）/Piano Color (A).wav	11536510
