旧路径	库内现路径	大小	md5	类型
音乐&音效库/大气深沉2【音效：紧张气氛片头转场渲染无损音效素材包】/Archetype_SFX/Archetype SFX WAV/03 - Whooshes/Whooshes - Space/SP 06 Neutral Whoosh.wav	02_中文音效合集/气氛音乐音效/Archetype SFX/03 - Whooshes/Whooshes - Space/SP 06 Neutral Whoosh.wav	6231526	b1aa45caa6e04fde5302249c8baf2e57	dup_main
音乐&音效库/大气深沉2【音效：紧张气氛片头转场渲染无损音效素材包】/Archetype_SFX/Archetype SFX WAV/03 - Whooshes/Whooshes - Space/SP 07 Mother Ship A.wav	02_中文音效合集/气氛音乐音效/Archetype SFX/03 - Whooshes/Whooshes - Space/SP 07 Mother Ship A.wav	8777788	c6a2197ae147d202642cea62212f1fb2	dup_main
音乐&音效库/大气深沉2【音效：紧张气氛片头转场渲染无损音效素材包】/Archetype_SFX/Archetype SFX WAV/03 - Whooshes/Whooshes - Space/SP 08 Mother Ship B.wav	02_中文音效合集/气氛音乐音效/Archetype SFX/03 - Whooshes/Whooshes - Space/SP 08 Mother Ship B.wav	10263932	5d7f50d73c82b9d84e3e11d3b224d077	dup_main
音乐&音效库/大气深沉2【音效：紧张气氛片头转场渲染无损音效素材包】/Archetype_SFX/Archetype SFX WAV/03 - Whooshes/Whooshes - Space/SP 09 Mother Ship C.wav	02_中文音效合集/气氛音乐音效/Archetype SFX/03 - Whooshes/Whooshes - Space/SP 09 Mother Ship C.wav	7485356	0580f10f8187f023dddc404ba81a8de7	dup_main
音乐&音效库/大气深沉2【音效：紧张气氛片头转场渲染无损音效素材包】/Archetype_SFX/Archetype SFX WAV/03 - Whooshes/Whooshes - Space/SP 10 Mother Ship D.wav	02_中文音效合集/气氛音乐音效/Archetype SFX/03 - Whooshes/Whooshes - Space/SP 10 Mother Ship D.wav	6967264	1a7704739836e8837f71776298d56fe6	dup_main
音乐&音效库/大气深沉2【音效：紧张气氛片头转场渲染无损音效素材包】/Archetype_SFX/Archetype SFX WAV/03 - Whooshes/Whooshes - Space/SP 12 Flange Whoosh B.wav	02_中文音效合集/气氛音乐音效/Archetype SFX/03 - Whooshes/Whooshes - Space/SP 12 Flange Whoosh B.wav	8478948	002c47a74501d957d324ea7375237437	dup_main
音乐&音效库/大气深沉2【音效：紧张气氛片头转场渲染无损音效素材包】/Archetype_SFX/Archetype SFX WAV/03 - Whooshes/Whooshes - Space/SP 13 Fast Whoosh A.wav	02_中文音效合集/气氛音乐音效/Archetype SFX/03 - Whooshes/Whooshes - Space/SP 13 Fast Whoosh A.wav	4915998	7b35bdb485d63a187577c40222e33d95	dup_main
音乐&音效库/大气深沉2【音效：紧张气氛片头转场渲染无损音效素材包】/Archetype_SFX/Archetype SFX WAV/03 - Whooshes/Whooshes - Space/SP 15 Quick Whoosh A.wav	99_待整理/_命名冲突/03_项目素材/LTT_V30All/SP 15 Quick Whoosh A.wav	5467452	00aa228a25b4b030d1f9594053f77dbc	dup_main
音乐&音效库/大气深沉2【音效：紧张气氛片头转场渲染无损音效素材包】/Archetype_SFX/Archetype SFX WAV/03 - Whooshes/Whooshes - Space/SP 16 Quick Whoosh B.wav	03_项目素材/LTT_V30All/SP 16 Quick Whoosh B.wav	5380626	fdaf2d15c3d7c32205acf148cf36ccd1	dup_main
音乐&音效库/大气深沉2【音效：紧张气氛片头转场渲染无损音效素材包】/Archetype_SFX/Archetype SFX WAV/03 - Whooshes/Whooshes - Space/SP 17 Simple Whoosh.wav	02_中文音效合集/气氛音乐音效/Archetype SFX/03 - Whooshes/Whooshes - Space/SP 17 Simple Whoosh.wav	4558258	619c5734ac4601b691154e11518acb82	dup_main
音乐&音效库/大气深沉2【音效：紧张气氛片头转场渲染无损音效素材包】/Archetype_SFX/Archetype SFX WAV/03 - Whooshes/Whooshes - Space/SP 18 Low Whoosh A.wav	99_待整理/_命名冲突/03_项目素材/LTT_V30All/SP 18 Low Whoosh A.wav	7719894	c6ca8f8f5af37dd3b92f7d2e92002c2c	dup_main
音乐&音效库/大气深沉2【音效：紧张气氛片头转场渲染无损音效素材包】/Archetype_SFX/Archetype SFX WAV/03 - Whooshes/Whooshes - Space/SP 19 Low Whoosh B.wav	03_项目素材/LTT_V30All/SP 19 Low Whoosh B.wav	6565894	b20240396d0ef0a571a1ad91bd7af75a	dup_main
音乐&音效库/大气深沉2【音效：紧张气氛片头转场渲染无损音效素材包】/Archetype_SFX/Archetype SFX WAV/03 - Whooshes/Whooshes - Space/SP 20 Whoosh Pulse.wav	02_中文音效合集/气氛音乐音效/Archetype SFX/03 - Whooshes/Whooshes - Space/SP 20 Whoosh Pulse.wav	6624768	0e312fea9f97cc3da03c9036aaab7521	dup_main
音乐&音效库/大气深沉2【音效：紧张气氛片头转场渲染无损音效素材包】/Archetype_SFX/Archetype SFX WAV/03 - Whooshes/Whooshes/01 Deep Whoosh A.wav	02_中文音效合集/气氛音乐音效/Archetype SFX/03 - Whooshes/Whooshes/01 Deep Whoosh A.wav	2620762	810ddd212decbdb54b62d7d6554bcc4d	dup_main
音乐&音效库/大气深沉2【音效：紧张气氛片头转场渲染无损音效素材包】/Archetype_SFX/Archetype SFX WAV/03 - Whooshes/Whooshes/02 Deep Whoosh B.wav	02_中文音效合集/气氛音乐音效/Archetype SFX/03 - Whooshes/Whooshes/02 Deep Whoosh B.wav	5313714	0b644e60f91adf4c655a4e0d72b34814	dup_main
音乐&音效库/大气深沉2【音效：紧张气氛片头转场渲染无损音效素材包】/Archetype_SFX/Archetype SFX WAV/03 - Whooshes/Whooshes/03 Exhale Long.wav	02_中文音效合集/气氛音乐音效/Archetype SFX/03 - Whooshes/Whooshes/03 Exhale Long.wav	4621946	b0908aac60a3a4228dee097e0a0d5db2	dup_main
音乐&音效库/大气深沉2【音效：紧张气氛片头转场渲染无损音效素材包】/Archetype_SFX/Archetype SFX WAV/03 - Whooshes/Whooshes/04 Exhale Short.wav	02_中文音效合集/气氛音乐音效/Archetype SFX/03 - Whooshes/Whooshes/04 Exhale Short.wav	2565170	88589b574caad1bc1925bdb13cfb30ca	dup_main
音乐&音效库/大气深沉2【音效：紧张气氛片头转场渲染无损音效素材包】/Archetype_SFX/Archetype SFX WAV/03 - Whooshes/Whooshes/05 Drone Whoosh.wav	02_中文音效合集/气氛音乐音效/Archetype SFX/03 - Whooshes/Whooshes/05 Drone Whoosh.wav	5128418	5f56055caecf4fe36ac8b8bd35ecd7fa	dup_main
音乐&音效库/大气深沉2【音效：紧张气氛片头转场渲染无损音效素材包】/Archetype_SFX/Archetype SFX WAV/03 - Whooshes/Whooshes/06 Neutral Whoosh.wav	03_项目素材/LTT_V30All/06 Neutral Whoosh.wav	3046938	4f0486433022fbac18d1a7babe9c400f	dup_main
音乐&音效库/大气深沉2【音效：紧张气氛片头转场渲染无损音效素材包】/Archetype_SFX/Archetype SFX WAV/03 - Whooshes/Whooshes/07 Mother Ship A.wav	02_中文音效合集/气氛音乐音效/Archetype SFX/03 - Whooshes/Whooshes/07 Mother Ship A.wav	5634890	e750f70b516a6273c969f4fe5829acb5	dup_main
音乐&音效库/大气深沉2【音效：紧张气氛片头转场渲染无损音效素材包】/Archetype_SFX/Archetype SFX WAV/03 - Whooshes/Whooshes/08 Mother Ship B.wav	02_中文音效合集/气氛音乐音效/Archetype SFX/03 - Whooshes/Whooshes/08 Mother Ship B.wav	8760202	e0bc8e8c64e0e625ae5db7ad812c5e2e	dup_main
音乐&音效库/大气深沉2【音效：紧张气氛片头转场渲染无损音效素材包】/Archetype_SFX/Archetype SFX WAV/03 - Whooshes/Whooshes/09 Mother Ship C.wav	02_中文音效合集/气氛音乐音效/Archetype SFX/03 - Whooshes/Whooshes/09 Mother Ship C.wav	3856058	46f2aa542644591ea1f853dce5e4d39d	dup_main
音乐&音效库/大气深沉2【音效：紧张气氛片头转场渲染无损音效素材包】/Archetype_SFX/Archetype SFX WAV/03 - Whooshes/Whooshes/10 Mother Ship D.wav	02_中文音效合集/气氛音乐音效/Archetype SFX/03 - Whooshes/Whooshes/10 Mother Ship D.wav	3707826	24b72b7f02c9d1b3336d9a8923a48451	dup_main
音乐&音效库/大气深沉2【音效：紧张气氛片头转场渲染无损音效素材包】/Archetype_SFX/Archetype SFX WAV/03 - Whooshes/Whooshes/11 Flange Whoosh A.wav	02_中文音效合集/气氛音乐音效/Archetype SFX/03 - Whooshes/Whooshes/11 Flange Whoosh A.wav	4029002	cd92cfe456a236c10db5dfb4338ddb37	dup_main
音乐&音效库/大气深沉2【音效：紧张气氛片头转场渲染无损音效素材包】/Archetype_SFX/Archetype SFX WAV/03 - Whooshes/Whooshes/12 Flange Whoosh B.wav	02_中文音效合集/气氛音乐音效/Archetype SFX/03 - Whooshes/Whooshes/12 Flange Whoosh B.wav	4646650	e114e026feace289c19e75151491ffd1	dup_main
音乐&音效库/大气深沉2【音效：紧张气氛片头转场渲染无损音效素材包】/Archetype_SFX/Archetype SFX WAV/03 - Whooshes/Whooshes/13 Fast Whoosh A.wav	99_待整理/13 Fast Whoosh A.wav	1037284	0b14349d396dec4d8e42256ce51d0d6f	dup_main
音乐&音效库/大气深沉2【音效：紧张气氛片头转场渲染无损音效素材包】/Archetype_SFX/Archetype SFX WAV/03 - Whooshes/Whooshes/14 Fast Whoosh B.wav	03_项目素材/LTT_V30All/14 Fast Whoosh B.wav	1583106	4b0f0982560785c2166cea1ab5b8d891	dup_main
音乐&音效库/大气深沉2【音效：紧张气氛片头转场渲染无损音效素材包】/Archetype_SFX/Archetype SFX WAV/03 - Whooshes/Whooshes/16 Quick Whoosh B.wav	03_项目素材/LTT_V30All/16 Quick Whoosh B.wav	1318382	5ec8f4fc5cf1413b8241f05846113f96	dup_main
音乐&音效库/大气深沉2【音效：紧张气氛片头转场渲染无损音效素材包】/Archetype_SFX/Archetype SFX WAV/03 - Whooshes/Whooshes/17 Simple_Whoosh.wav	02_中文音效合集/气氛音乐音效/Archetype SFX/03 - Whooshes/Whooshes/17 Simple_Whoosh.wav	888250	2b6a1c0759eb1a0f782a0a5cddc6c265	dup_main
音乐&音效库/大气深沉2【音效：紧张气氛片头转场渲染无损音效素材包】/Archetype_SFX/Archetype SFX WAV/03 - Whooshes/Whooshes/18 Low Whoosh A.wav	02_中文音效合集/气氛音乐音效/Archetype SFX/03 - Whooshes/Whooshes/18 Low Whoosh A.wav	7077106	ce0a2fa413568e9e9a9d985295c630f0	dup_main
音乐&音效库/大气深沉2【音效：紧张气氛片头转场渲染无损音效素材包】/Archetype_SFX/Archetype SFX WAV/03 - Whooshes/Whooshes/19 Low Whoosh B.wav	03_项目素材/LTT_V30All/19 Low Whoosh B.wav	6005482	13f6baf44a7b7c8a8c7d4291a4717d00	dup_main
音乐&音效库/大气深沉2【音效：紧张气氛片头转场渲染无损音效素材包】/Archetype_SFX/Archetype SFX WAV/03 - Whooshes/Whooshes/20 Whoosh Pulse.wav	02_中文音效合集/气氛音乐音效/Archetype SFX/03 - Whooshes/Whooshes/20 Whoosh Pulse.wav	2728154	c2c0e93da299a0dcafc2ad27be354b3e	dup_main
音乐&音效库/大气深沉2【音效：紧张气氛片头转场渲染无损音效素材包】/Archetype_SFX/Archetype SFX WAV/04 - Glitches/Glitches/01 Code Black A.wav	02_中文音效合集/气氛音乐音效/Archetype SFX/04 - Glitches/Glitches/01 Code Black A.wav	7661472	73d8006c19f4c21c3f5d5c79d7bafe7c	dup_main
音乐&音效库/大气深沉2【音效：紧张气氛片头转场渲染无损音效素材包】/Archetype_SFX/Archetype SFX WAV/04 - Glitches/Glitches/02 Code Black B.wav	02_中文音效合集/气氛音乐音效/Archetype SFX/04 - Glitches/Glitches/02 Code Black B.wav	7550068	401b1b84f903aa6f122d65a18dfc4868	dup_main
音乐&音效库/大气深沉2【音效：紧张气氛片头转场渲染无损音效素材包】/Archetype_SFX/Archetype SFX WAV/04 - Glitches/Glitches/03 Code Black C.wav	02_中文音效合集/气氛音乐音效/Archetype SFX/04 - Glitches/Glitches/03 Code Black C.wav	7550068	17b0ad052b3793dfe25fa5031aaab913	dup_main
音乐&音效库/大气深沉2【音效：紧张气氛片头转场渲染无损音效素材包】/Archetype_SFX/Archetype SFX WAV/04 - Glitches/Glitches/04 Fat Glitch.wav	02_中文音效合集/气氛音乐音效/Archetype SFX/04 - Glitches/Glitches/04 Fat Glitch.wav	762314	71127819b8c963ab00619171c3b7419b	dup_main
音乐&音效库/大气深沉2【音效：紧张气氛片头转场渲染无损音效素材包】/Archetype_SFX/Archetype SFX WAV/04 - Glitches/Glitches/05 Chatter Gate.wav	02_中文音效合集/气氛音乐音效/Archetype SFX/04 - Glitches/Glitches/05 Chatter Gate.wav	2607642	082a8d12c0a823f9c9880944669afbfc	dup_main
音乐&音效库/大气深沉2【音效：紧张气氛片头转场渲染无损音效素材包】/Archetype_SFX/Archetype SFX WAV/04 - Glitches/Glitches/06 Flutter Glitch.wav	02_中文音效合集/气氛音乐音效/Archetype SFX/04 - Glitches/Glitches/06 Flutter Glitch.wav	815046	07415bf0cd03bc3c013e319c8f1a173f	dup_main
音乐&音效库/大气深沉2【音效：紧张气氛片头转场渲染无损音效素材包】/Archetype_SFX/Archetype SFX WAV/04 - Glitches/Glitches/07 Erased.wav	02_中文音效合集/气氛音乐音效/Archetype SFX/04 - Glitches/Glitches/07 Erased.wav	1337294	53507544f163682a4dddfb28dbbbbd13	dup_main
音乐&音效库/大气深沉2【音效：紧张气氛片头转场渲染无损音效素材包】/Archetype_SFX/Archetype SFX WAV/04 - Glitches/Glitches/08 Dark Order A.wav	02_中文音效合集/气氛音乐音效/Archetype SFX/04 - Glitches/Glitches/08 Dark Order A.wav	965458	0e0d94579e745c51e95cbb9dc02a1233	dup_main
音乐&音效库/大气深沉2【音效：紧张气氛片头转场渲染无损音效素材包】/Archetype_SFX/Archetype SFX WAV/04 - Glitches/Glitches/09 Dark Order B.wav	02_中文音效合集/气氛音乐音效/Archetype SFX/04 - Glitches/Glitches/09 Dark Order B.wav	1000660	59b814d00476358c9585f47e41cc5747	dup_main
音乐&音效库/大气深沉2【音效：紧张气氛片头转场渲染无损音效素材包】/Archetype_SFX/Archetype SFX WAV/04 - Glitches/Glitches/10 Wrong Input.wav	02_中文音效合集/气氛音乐音效/Archetype SFX/04 - Glitches/Glitches/10 Wrong Input.wav	1827528	a22608900c2f33cbc1b6f1330f823209	dup_main
音乐&音效库/大气深沉2【音效：紧张气氛片头转场渲染无损音效素材包】/Archetype_SFX/Archetype SFX WAV/04 - Glitches/Glitches/11 Signal Decode.wav	02_中文音效合集/气氛音乐音效/Archetype SFX/04 - Glitches/Glitches/11 Signal Decode.wav	1084926	b71a657c878b390c09d4165186d58f28	dup_main
音乐&音效库/大气深沉2【音效：紧张气氛片头转场渲染无损音效素材包】/Archetype_SFX/Archetype SFX WAV/04 - Glitches/Glitches/12 Last Word.wav	02_中文音效合集/气氛音乐音效/Archetype SFX/04 - Glitches/Glitches/12 Last Word.wav	2006306	4167ead8bf536af40926cbf719c20959	dup_main
音乐&音效库/大气深沉2【音效：紧张气氛片头转场渲染无损音效素材包】/Archetype_SFX/Archetype SFX WAV/04 - Glitches/Glitches/13 Subtle Glitch.wav	02_中文音效合集/气氛音乐音效/Archetype SFX/04 - Glitches/Glitches/13 Subtle Glitch.wav	1232402	5c8ff2117ca8beb630e5180b01062f3b	dup_main
音乐&音效库/大气深沉2【音效：紧张气氛片头转场渲染无损音效素材包】/Archetype_SFX/Archetype SFX WAV/04 - Glitches/Glitches/14 Lines Dead A.wav	02_中文音效合集/气氛音乐音效/Archetype SFX/04 - Glitches/Glitches/14 Lines Dead A.wav	2529466	dda35967cc5d9293c575298a873c5381	dup_main
音乐&音效库/大气深沉2【音效：紧张气氛片头转场渲染无损音效素材包】/Archetype_SFX/Archetype SFX WAV/04 - Glitches/Glitches/15 Lines Dead B.wav	02_中文音效合集/气氛音乐音效/Archetype SFX/04 - Glitches/Glitches/15 Lines Dead B.wav	3403834	168f1690c4db590c4b6d5e76a7e2129e	dup_main
音乐&音效库/大气深沉2【音效：紧张气氛片头转场渲染无损音效素材包】/Archetype_SFX/Archetype SFX WAV/04 - Glitches/Glitches/16 Noise Glitch A.wav	02_中文音效合集/气氛音乐音效/Archetype SFX/04 - Glitches/Glitches/16 Noise Glitch A.wav	970734	fb68b2f599d970929e740f5a32cb85d9	dup_main
音乐&音效库/大气深沉2【音效：紧张气氛片头转场渲染无损音效素材包】/Archetype_SFX/Archetype SFX WAV/04 - Glitches/Glitches/17 Noise Glitch B.wav	02_中文音效合集/气氛音乐音效/Archetype SFX/04 - Glitches/Glitches/17 Noise Glitch B.wav	1485558	9bff3305eb5614713265a1f289aabec7	dup_main
音乐&音效库/大气深沉2【音效：紧张气氛片头转场渲染无损音效素材包】/Archetype_SFX/Archetype SFX WAV/04 - Glitches/Glitches/18 Thumper A.wav	02_中文音效合集/气氛音乐音效/Archetype SFX/04 - Glitches/Glitches/18 Thumper A.wav	15763202	36a84f3ac48edba8ff20da55e5e63473	dup_main
音乐&音效库/大气深沉2【音效：紧张气氛片头转场渲染无损音效素材包】/Archetype_SFX/Archetype SFX WAV/04 - Glitches/Glitches/19 Thumper B.wav	02_中文音效合集/气氛音乐音效/Archetype SFX/04 - Glitches/Glitches/19 Thumper B.wav	17379122	9c9d2cba9d0271abbad55ea532c5372c	dup_main
音乐&音效库/大气深沉2【音效：紧张气氛片头转场渲染无损音效素材包】/Archetype_SFX/Archetype SFX WAV/04 - Glitches/Glitches/20 Deep Pulse.wav	02_中文音效合集/气氛音乐音效/Archetype SFX/04 - Glitches/Glitches/20 Deep Pulse.wav	17051710	7ad850a428d8dbf4cc857292a4039ad4	dup_main
音乐&音效库/大气深沉2【音效：紧张气氛片头转场渲染无损音效素材包】/Archetype_SFX/Archetype SFX WAV/04 - Glitches/Glitches/21 Dark Range.wav	02_中文音效合集/气氛音乐音效/Archetype SFX/04 - Glitches/Glitches/21 Dark Range.wav	20463040	bbc27faba2aeb17200902315f287343b	dup_main
音乐&音效库/大气深沉2【音效：紧张气氛片头转场渲染无损音效素材包】/Archetype_SFX/Archetype SFX WAV/04 - Glitches/Glitches/22 Exp Clicks.wav	02_中文音效合集/气氛音乐音效/Archetype SFX/04 - Glitches/Glitches/22 Exp Clicks.wav	3530714	47a4fd70d6e694154d7152cd4e5d489b	dup_main
音乐&音效库/大气深沉2【音效：紧张气氛片头转场渲染无损音效素材包】/Archetype_SFX/Archetype SFX WAV/04 - Glitches/Glitches/23 Fast Clicks Low.wav	02_中文音效合集/气氛音乐音效/Archetype SFX/04 - Glitches/Glitches/23 Fast Clicks Low.wav	1384312	60d3a6b677422a28b1f7f6e1c97e337d	dup_main
音乐&音效库/大气深沉2【音效：紧张气氛片头转场渲染无损音效素材包】/Archetype_SFX/Archetype SFX WAV/04 - Glitches/Glitches/24 Fast Clicks High.wav	02_中文音效合集/气氛音乐音效/Archetype SFX/04 - Glitches/Glitches/24 Fast Clicks High.wav	1426386	2c7cc4c20b968c6392d10347bd590211	dup_main
音乐&音效库/大气深沉2【音效：紧张气氛片头转场渲染无损音效素材包】/Archetype_SFX/Archetype SFX WAV/04 - Glitches/Glitches/25 Exp Pops.wav	02_中文音效合集/气氛音乐音效/Archetype SFX/04 - Glitches/Glitches/25 Exp Pops.wav	3528706	b71845b1cfdc7f50715dc0634fdb1b70	dup_main
音乐&音效库/大气深沉2【音效：紧张气氛片头转场渲染无损音效素材包】/Archetype_SFX/Archetype SFX WAV/04 - Glitches/Glitches/26 Fast Pops.wav	02_中文音效合集/气氛音乐音效/Archetype SFX/04 - Glitches/Glitches/26 Fast Pops.wav	1426386	7817bb7ca841787b9d1f9dd8de60a298	dup_main
音乐&音效库/大气深沉2【音效：紧张气氛片头转场渲染无损音效素材包】/Archetype_SFX/Archetype SFX WAV/04 - Glitches/Glitches/27 Ticker Ramp.wav	02_中文音效合集/气氛音乐音效/Archetype SFX/04 - Glitches/Glitches/27 Ticker Ramp.wav	1608858	fa3a45d56ebfd4da1e50f87082786cac	dup_main
音乐&音效库/大气深沉2【音效：紧张气氛片头转场渲染无损音效素材包】/Archetype_SFX/Archetype SFX WAV/04 - Glitches/Glitches/28 Ticker.wav	02_中文音效合集/气氛音乐音效/Archetype SFX/04 - Glitches/Glitches/28 Ticker.wav	1513206	719881a1b4ffb4aef5d1119c8ff686b4	dup_main
音乐&音效库/大气深沉2【音效：紧张气氛片头转场渲染无损音效素材包】/Archetype_SFX/Archetype SFX WAV/04 - Glitches/Glitches/29 Ticker Fast.wav	02_中文音效合集/气氛音乐音效/Archetype SFX/04 - Glitches/Glitches/29 Ticker Fast.wav	1353034	cda12bd6628961d186f70cb4db9f7b3a	dup_main
音乐&音效库/大气深沉2【音效：紧张气氛片头转场渲染无损音效素材包】/Archetype_SFX/Archetype SFX WAV/04 - Glitches/Glitches/30 Heartbeat.wav	03_项目素材/LTT_V30All/30 Heartbeat.wav	4634298	e8d05d9cf6da461c79b1dc91e3fb13ea	dup_main
音乐&音效库/大气深沉2【音效：紧张气氛片头转场渲染无损音效素材包】/Archetype_SFX/Archetype SFX WAV/04 - Glitches/Glitches/31 Heartbeat Slow.wav	02_中文音效合集/气氛音乐音效/Archetype SFX/04 - Glitches/Glitches/31 Heartbeat Slow.wav	4634298	b7411458b250997cdeaf9a554be8e084	dup_main
